Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock447533,9,1,0,190
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatGenesisBlock,24,1,0,201
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock403419,27,1,0,228
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock447533,27,1,0,266
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1,24,1,0,304
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1346406,24,1,0,331
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock3346406,24,1,0,358
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock0to10,27,3,0,385
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock3510000to3510010,27,3,0,416
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1346406GzipCompressed,24,1,0,447
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1346406Bzip2Compressed,24,1,0,474
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtil,extractNamecoinField,27,4,1,37
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtil,getNameOperation,19,6,1,91
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinAuxPOWTest,checkTestDataNamecoinGenesisBlockAvailable,9,1,0,42
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinAuxPOWTest,checkTestDataNamecoinRandomBlockAvailable,9,1,0,54
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinAuxPOWTest,checkTestDataNamecoinThreeDifferentOpinOneBlockAvailable,9,1,0,65
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinAuxPOWTest,readNoAuxPowNamecoinGenesisBlock,24,2,0,76
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinAuxPOWTest,readAuxPowNamecoinThreeDifferentOpinOneBlock,20,2,0,102
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtilTest,extractNamecoinFieldFirstUpdate,7,1,0,29
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtilTest,extractNamecoinFieldUpdate,7,1,0,42
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtilTest,extractNamecoinFieldInvalid,6,1,0,54
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtilTest,getNameOperationPositive,11,1,0,62
hadoopcryptoledger,org.zuinnote.hadoop.namecoin.format.common,NamecoinUtilTest,getNameOperationNegative,5,1,0,78
hadoopcryptoledger,org.zuinnote.presto.bitcoin,BitcoinConnector,beginTransaction,3,1,2,30
hadoopcryptoledger,org.zuinnote.presto.bitcoin,BitcoinConnector,getMetadata,3,1,1,36
hadoopcryptoledger,org.zuinnote.presto.bitcoin,BitcoinConnector,getSplitManager,3,1,0,42
