deployment_project_reference,deployment_guid,latitude,longitude,time,recovery_datetime_utc,array_name,bottom_depth,depth,deployment_comments,datacenter_reference
FRASER,nepFRASERMISSION-RKm79.7_01-VR2-4149-1116,49.13956667,-122.2684333,2007-10-11T02:26:00Z,2008-10-17T02:22:00Z,FRASER,2.1,2.1,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_01-VR2W-103995-1668,49.13956667,-122.2684333,2010-07-07T23:15:00Z,2011-03-28T01:00:00Z,FRASER,2.4,0,DEPLOYMENT COORDINATES ESTIMATED AS THOSE RECORDED IN FIELD PLOTTED TOO FAR WEST.,nep
FRASER,nepFRASERMISSION-RKm79.7_01-VR2W-105015-1981,49.13956667,-122.2684333,2011-03-28T01:01:00Z,2011-04-11T13:30:00Z,FRASER,0.3,0,LOST AND FOUND UNIT. WAS REDEPLOYED IMMEDIATELY AFTER RECOVERY WITHOUT DOWNLOADING OR REINITIALIZING. DETECTIONS WERE RECOVERED FROM THE SUBSEQUENT RECOVERY EVENT.,nep
FRASER,nepFRASERMISSION-RKm79.7_01-VR2W-105015-1983,49.1857,-122.5725,2011-04-13T19:50:00Z,2011-08-02T19:00:00Z,FRASER,1.5,0,LOST AND FOUND UNIT,nep
FRASER,nepFRASERMISSION-RKm79.7_01-VR2W180-300000-1982,49.139567,-122.268433,2011-03-28T01:01:00Z,2011-08-02T19:00:00Z,FRASER,0.3,0,LOST AND FOUND UNIT. WAS REDEPLOYED IMMEDIATELY AFTER RECOVERY WITHOUT DOWNLOADING OR REINITIALIZING. DETECTIONS WERE RECOVERED FROM THE SUBSEQUENT RECOVERY EVENT.,nep
FRASER,nepFRASERMISSION-RKm79.7_01-VR2W180-300000-1984,49.1857,-122.5725,2011-04-13T19:50:00Z,2011-08-02T19:00:00Z,FRASER,1.5,0,LOST AND FOUND UNIT,nep
FRASER,nepFRASERMISSION-RKm79.7_01-VR3A-9771-673,49.13631667,-122.2744,2006-08-05T02:43:00Z,2006-12-12T01:00:00Z,FRASER,3.3,3.3,Deployment time estimated as recovery time plus one minute. Units deployed immediately after recovery.,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-1828-1085,49.14237,-122.27021,2007-03-30T17:15:00Z,2007-07-30T20:12:00Z,FRASER,1.3,1.3,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-1828-1099,49.14231,-122.27029,2007-07-30T20:13:00Z,2007-10-11T02:09:00Z,FRASER,4.3,4.3,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-2056-212,49.14237,-122.27018,2004-04-16T22:55:00Z,2004-08-12T03:00:00Z,FRASER,4,4,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-2056-218,49.14237,-122.27018,2004-08-16T03:00:00Z,2004-11-25T04:00:00Z,FRASER,4,4,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-4065-1499,49.14232,-122.27028,2009-12-13T22:31:00Z,2010-07-07T19:00:00Z,FRASER,0,0,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-4065-1669,49.142,-122.2703,2010-07-07T19:01:00Z,2011-03-28T02:00:00Z,FRASER,2.4,0,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-4134-1284,49.14232,-122.27028,2008-10-17T02:02:00Z,2009-12-13T22:30:00Z,FRASER,0,0,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-4569-1117,49.14231667,-122.2702833,2007-10-11T02:10:00Z,2008-10-17T02:01:00Z,FRASER,2.4,2.4,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2-6864-674,49.14237,-122.2703,2006-08-04T19:21:00Z,2006-12-12T02:42:00Z,FRASER,3.1,3.1,Deployment time estimated as recovery time plus one minute. Units deployed immediately after recovery.,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2W-105016-1985,49.1421,-122.27033,2011-03-28T02:01:00Z,2011-08-15T19:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERMISSION-RKm79.7_02-VR2W180-300001-1986,49.1421,-122.27033,2011-03-28T02:01:00Z,2011-08-15T19:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERMISSION-VR2W-104993-5565,49.12325,-122.3004,2011-08-15T20:01:00Z,2012-04-18T05:20:00Z,FRASER,5,0,Null,nep
FRASER,nepFRASERMISSION-VR2W-104994-5566,49.12766,-122.30298,2011-08-15T19:01:00Z,2012-04-18T05:30:00Z,FRASER,1.5,0,Null,nep
FRASER,nepFRASERMISSION-VR2W180-300093-5567,49.12325,-122.3004,2011-08-15T20:01:00Z,2012-04-18T05:20:00Z,FRASER,5,0,Null,nep
FRASER,nepFRASERMISSION-VR2W180-300094-5568,49.12766,-122.30298,2011-08-15T19:01:00Z,2012-04-18T05:30:00Z,FRASER,1.5,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.3_01-VR2W-112672-2012,49.19002,-123.00149,2012-04-17T22:20:00Z,2012-11-22T00:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.3_01-VR2W-300092-2012,49.19002,-123.00149,2012-04-17T22:20:00Z,2012-11-22T00:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.3_02-VR2W-112675-2012,49.19116,-122.99898,2012-04-17T21:55:00Z,2012-11-13T03:30:00Z,FRASER,1.5,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.3_02-VR2W-300095-2012,49.19116,-122.99898,2012-04-17T21:55:00Z,2012-11-13T03:30:00Z,FRASER,1.5,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-1825-1086,49.18681,-122.99686,2007-03-30T01:37:00Z,2007-07-29T22:50:00Z,FRASER,1.3,1.3,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-1825-1100,49.18688,-122.99686,2007-07-29T22:51:00Z,2007-10-12T01:16:00Z,FRASER,1.4,1.4,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-4042-1500,49.18692,-122.99675,2009-12-14T22:31:00Z,2010-07-06T23:20:00Z,FRASER,0,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-4042-1670,49.187,-122.997,2010-07-06T23:21:00Z,2011-03-28T21:00:00Z,FRASER,2.4,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-4142-1118,49.18691667,-122.99675,2007-10-12T01:16:00Z,2008-10-16T05:03:00Z,FRASER,1.6,1.6,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-4185-1285,49.18692,-122.99675,2008-10-16T05:04:00Z,2009-12-14T22:30:00Z,FRASER,0,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2-6870-677,49.1869,-122.99667,2006-08-05T02:43:00Z,2006-12-12T23:06:00Z,FRASER,3.8,3.8,Deployment time estimated as recovery time plus one minute. Units deployed immediately after recovery.,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2W-105020-1987,49.18703,-122.99711,2011-03-27T03:01:00Z,2011-07-11T22:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2W-107951-5569,49.18703,-122.99711,2011-07-11T22:01:00Z,2011-08-14T20:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR2W180-300005-1988,49.18703,-122.99711,2011-03-27T03:01:00Z,2011-07-11T22:00:00Z,FRASER,3,0,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_01-VR3A-9771-659,49.18663,-122.99635,2006-04-09T02:30:00Z,2006-08-03T04:57:00Z,FRASER,3.7,3.7,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-1088,49.188,-122.99489,2007-03-30T01:28:00Z,2007-07-29T21:45:00Z,FRASER,2.6,2.6,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-1102,49.18805,-122.9949,2007-07-29T21:46:00Z,2007-10-12T00:46:00Z,FRASER,4.3,4.3,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-661,49.18792,-122.995,2006-04-09T02:10:00Z,2006-08-03T04:55:00Z,FRASER,5.5,5.5,Null,nep
FRASER,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-679,49.18792,-122.995,2006-08-03T04:56:00Z,2006-12-12T22:52:00Z,FRASER,5.5,5.5,Deployment time estimated as recovery time plus one minute. Units deployed immediately after recovery.,nep
FRASER,nepFRASERNORTHARM-RKm17.8_02-VR2-4041-1502,49.18795,-122.99498,2009-12-14T21:31:00Z,2010-07-06T23:45:00Z,FRASER,0,0,Null,nep
