animal_guid,length,length_type,weight,life_stage,age,sex
nepMLNCHKMLNCHK-9108,0.13,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9109,0.126,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9110,0.146,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9111,0.129,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9112,0.138,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9113,0.13,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9114,0.138,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9115,0.128,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9116,0.131,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9117,0.129,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9118,0.126,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9127,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9128,0.166,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9129,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9130,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9131,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9132,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9133,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9134,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9135,0.184,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9136,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9137,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9138,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9139,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9140,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9141,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9142,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9143,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9144,0.163,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9145,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9146,0.162,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9147,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9148,0.166,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9149,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9150,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9151,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9152,0.166,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9153,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9154,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9155,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9156,0.179,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9158,0.16,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9159,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9161,0.163,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9162,0.184,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9163,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9164,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9165,0.164,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9166,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9167,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9168,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9169,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9170,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9171,0.179,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9172,0.185,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9173,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9174,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9175,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9176,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9177,0.16,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9178,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9179,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9180,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9181,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9182,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9183,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9184,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9185,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9186,0.161,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9187,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9188,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9189,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9190,0.205,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9191,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9192,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9193,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9194,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9195,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9196,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9197,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9198,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9199,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9200,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9201,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9202,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9203,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9204,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9205,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9206,0.168,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9207,0.179,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9208,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9209,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9210,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9211,0.163,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9212,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9213,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9214,0.166,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9215,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9216,0.16,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9217,0.164,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9218,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9219,0.16,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9220,0.161,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9221,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9222,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9223,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9224,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9225,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9226,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9227,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9228,0.162,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9229,0.162,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9230,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9231,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9232,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9233,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9234,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9235,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9236,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9237,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9238,0.169,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9239,0.185,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9240,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9241,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9242,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9243,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9244,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9245,0.163,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9247,0.162,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9248,0.196,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9249,0.195,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9250,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9251,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9252,0.19,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9253,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9254,0.194,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9255,0.206,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9256,0.195,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9257,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9258,0.186,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9259,0.192,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9260,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9261,0.19,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9262,0.187,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9263,0.187,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9264,0.193,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9265,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9266,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9750,0.163,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9751,0.188,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9752,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9753,0.191,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9754,0.193,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9755,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9756,0.191,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9757,0.2,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9758,0.2,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9759,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9760,0.189,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9761,0.209,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9762,0.166,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9763,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9764,0.182,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9765,0.166,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9766,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9767,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9768,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9769,0.203,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9770,0.187,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9771,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9772,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9773,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9774,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9775,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9776,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9777,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9778,0.21,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9779,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9780,0.186,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9781,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9782,0.197,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9783,0.188,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9784,0.188,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9785,0.184,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9786,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9787,0.204,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9788,0.201,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9789,0.168,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9790,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9791,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9792,0.183,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9793,0.18,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9794,0.181,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9795,0.192,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9796,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9797,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9798,0.174,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9799,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9800,0.185,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9801,0.177,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9802,0.176,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9803,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9804,0.19,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9805,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9806,0.163,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9807,0.195,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9808,0.188,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9809,0.196,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9810,0.178,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9811,0.171,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9812,0.182,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9813,0.194,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9814,0.19,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9815,0.165,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9816,0.164,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9817,0.202,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9818,0.184,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9819,0.189,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9820,0.173,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9821,0.187,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9822,0.172,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9823,0.184,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9824,0.187,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9825,0.17,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9826,0.185,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9827,0.202,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9828,0.167,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-9829,0.175,FORK,Null,Null,Null,U
nepMLNCHKMLNCHK-10030,0.188,FORK,0.0688,Null,Null,U
nepMLNCHKMLNCHK-10031,0.181,FORK,0.057,Null,Null,U
nepMLNCHKMLNCHK-10032,0.177,FORK,0.0597,Null,Null,U
nepMLNCHKMLNCHK-10033,0.188,FORK,0.0689,Null,Null,U
nepMLNCHKMLNCHK-10034,0.16,FORK,0.041,Null,Null,U
nepMLNCHKMLNCHK-10035,0.181,FORK,0.0597,Null,Null,U
nepMLNCHKMLNCHK-10036,0.174,FORK,0.0566,Null,Null,U
nepMLNCHKMLNCHK-10037,0.188,FORK,0.0717,Null,Null,U
nepMLNCHKMLNCHK-10038,0.184,FORK,0.0619,Null,Null,U
nepMLNCHKMLNCHK-10039,0.18,FORK,0.0537,Null,Null,U
nepMLNCHKMLNCHK-10040,0.184,FORK,0.0653,Null,Null,U
nepMLNCHKMLNCHK-10041,0.176,FORK,0.0638,Null,Null,U
nepMLNCHKMLNCHK-10042,0.158,FORK,0.0421,Null,Null,U
nepMLNCHKMLNCHK-10043,0.172,FORK,0.0541,Null,Null,U
nepMLNCHKMLNCHK-10044,0.176,FORK,0.0568,Null,Null,U
nepMLNCHKMLNCHK-10045,0.203,FORK,0.0769,Null,Null,U
nepMLNCHKMLNCHK-10046,0.186,FORK,0.0655,Null,Null,U
nepMLNCHKMLNCHK-10047,0.185,FORK,0.062,Null,Null,U
nepMLNCHKMLNCHK-10048,0.186,FORK,0.0666,Null,Null,U
nepMLNCHKMLNCHK-11021,0.179,FORK,0.0625,Null,Null,U
nepMLNCHKMLNCHK-11022,0.182,FORK,0.0681,Null,Null,U
nepMLNCHKMLNCHK-11023,0.167,FORK,0.054,Null,Null,U
nepMLNCHKMLNCHK-11024,0.184,FORK,0.0652,Null,Null,U
nepMLNCHKMLNCHK-11025,0.184,FORK,0.0663,Null,Null,U
nepMLNCHKMLNCHK-11026,0.183,FORK,0.0693,Null,Null,U
nepMLNCHKMLNCHK-11027,0.182,FORK,0.0677,Null,Null,U
nepMLNCHKMLNCHK-11028,0.177,FORK,0.0588,Null,Null,U
nepMLNCHKMLNCHK-11029,0.168,FORK,0.0484,Null,Null,U
nepMLNCHKMLNCHK-11030,0.179,FORK,0.062,Null,Null,U
nepMLNCHKMLNCHK-11031,0.16,FORK,0.0418,Null,Null,U
nepMLNCHKMLNCHK-11032,0.19,FORK,0.0727,Null,Null,U
nepMLNCHKMLNCHK-11033,0.17,FORK,0.0572,Null,Null,U
nepMLNCHKMLNCHK-11034,0.182,FORK,0.0612,Null,Null,U
nepMLNCHKMLNCHK-11035,0.178,FORK,0.0618,Null,Null,U
nepMLNCHKMLNCHK-11036,0.158,FORK,0.0445,Null,Null,U
nepMLNCHKMLNCHK-11037,0.179,FORK,0.0648,Null,Null,U
nepMLNCHKMLNCHK-11038,0.173,FORK,0.0528,Null,Null,U
nepMLNCHKMLNCHK-11039,0.18,FORK,0.064,Null,Null,U
nepMLNCHKMLNCHK-11040,0.183,FORK,0.065,Null,Null,U
nepMLNCHKMLNCHK-11041,0.173,FORK,0.0525,Null,Null,U
nepMLNCHKMLNCHK-11042,0.163,FORK,0.0499,Null,Null,U
nepMLNCHKMLNCHK-11043,0.19,FORK,0.0636,Null,Null,U
nepMLNCHKMLNCHK-11044,0.165,FORK,0.0452,Null,Null,U
nepMLNCHKMLNCHK-11045,0.176,FORK,0.0594,Null,Null,U
nepMLNCHKMLNCHK-11046,0.185,FORK,0.0685,Null,Null,U
nepMLNCHKMLNCHK-11047,0.169,FORK,0.0526,Null,Null,U
nepMLNCHKMLNCHK-11048,0.192,FORK,0.074,Null,Null,U
nepMLNCHKMLNCHK-11049,0.163,FORK,0.0452,Null,Null,U
nepMLNCHKMLNCHK-11050,0.174,FORK,0.0614,Null,Null,U
nepMLNCHKMLNCHK-11051,0.188,FORK,0.072,Null,Null,U
nepMLNCHKMLNCHK-11052,0.178,FORK,0.0578,Null,Null,U
nepMLNCHKMLNCHK-11053,0.172,FORK,0.0554,Null,Null,U
nepMLNCHKMLNCHK-11054,0.172,FORK,0.0563,Null,Null,U
nepMLNCHKMLNCHK-11055,0.181,FORK,0.0624,Null,Null,U
nepMLNCHKMLNCHK-11056,0.186,FORK,0.0675,Null,Null,U
nepMLNCHKMLNCHK-11057,0.175,FORK,0.0566,Null,Null,U
nepMLNCHKMLNCHK-11058,0.163,FORK,0.0494,Null,Null,U
nepMLNCHKMLNCHK-11059,0.178,FORK,0.0606,Null,Null,U
nepMLNCHKMLNCHK-11060,0.186,FORK,0.0676,Null,Null,U
nepMLNCHKMLNCHK-11061,0.179,FORK,0.0688,Null,Null,U
nepMLNCHKMLNCHK-11062,0.189,FORK,0.0823,Null,Null,U
nepMLNCHKMLNCHK-11063,0.19,FORK,0.0913,Null,Null,U
nepMLNCHKMLNCHK-11064,0.197,FORK,0.0871,Null,Null,U
nepMLNCHKMLNCHK-11065,0.205,FORK,0.1087,Null,Null,U
nepMLNCHKMLNCHK-11066,0.165,FORK,0.051,Null,Null,U
nepMLNCHKMLNCHK-11067,0.185,FORK,0.0709,Null,Null,U
nepMLNCHKMLNCHK-11068,0.206,FORK,0.101,Null,Null,U
nepMLNCHKMLNCHK-11069,0.186,FORK,0.0736,Null,Null,U
nepMLNCHKMLNCHK-11070,0.19,FORK,0.0796,Null,Null,U
nepMLNCHKMLNCHK-11071,0.203,FORK,0.0936,Null,Null,U
nepMLNCHKMLNCHK-11072,0.196,FORK,0.0863,Null,Null,U
nepMLNCHKMLNCHK-11073,0.167,FORK,0.0532,Null,Null,U
nepMLNCHKMLNCHK-11074,0.181,FORK,0.0754,Null,Null,U
nepMLNCHKMLNCHK-11075,0.175,FORK,0.0617,Null,Null,U
nepMLNCHKMLNCHK-11076,0.194,FORK,0.0977,Null,Null,U
nepMLNCHKMLNCHK-11077,0.195,FORK,0.0827,Null,Null,U
nepMLNCHKMLNCHK-11078,0.195,FORK,0.086,Null,Null,U
nepMLNCHKMLNCHK-11079,0.196,FORK,0.0862,Null,Null,U
nepMLNCHKMLNCHK-11080,0.202,FORK,0.0942,Null,Null,U
nepMLNCHKMLNCHK-11081,0.175,FORK,0.0656,Null,Null,U
nepMLNCHKMLNCHK-11082,0.205,FORK,0.1076,Null,Null,U
nepMLNCHKMLNCHK-11083,0.164,FORK,0.0509,Null,Null,U
nepMLNCHKMLNCHK-11084,0.155,FORK,0.0441,Null,Null,U
nepMLNCHKMLNCHK-11085,0.162,FORK,0.0519,Null,Null,U
nepMLNCHKMLNCHK-11086,0.178,FORK,0.0694,Null,Null,U
nepMLNCHKMLNCHK-11087,0.199,FORK,0.0946,Null,Null,U
nepMLNCHKMLNCHK-11088,0.188,FORK,0.0755,Null,Null,U
nepMLNCHKMLNCHK-11089,0.182,FORK,0.0714,Null,Null,U
nepMLNCHKMLNCHK-11090,0.188,FORK,0.0801,Null,Null,U
nepMLNCHKMLNCHK-11091,0.181,FORK,0.0714,Null,Null,U
nepMLNCHKMLNCHK-11092,0.182,FORK,0.0769,Null,Null,U
nepMLNCHKMLNCHK-11093,0.205,FORK,0.101,Null,Null,U
nepMLNCHKMLNCHK-11094,0.181,FORK,0.0706,Null,Null,U
nepMLNCHKMLNCHK-11095,0.183,FORK,0.0704,Null,Null,U
nepMLNCHKMLNCHK-11096,0.195,FORK,0.0816,Null,Null,U
nepMLNCHKMLNCHK-11097,0.192,FORK,0.0803,Null,Null,U
nepMLNCHKMLNCHK-11098,0.168,FORK,0.0554,Null,Null,U
nepMLNCHKMLNCHK-11099,0.155,FORK,0.0423,Null,Null,U
nepMLNCHKMLNCHK-11100,0.18,FORK,0.0693,Null,Null,U
nepMLNCHKMLNCHK-11101,0.175,FORK,0.0652,Null,Null,U
nepMLNCHKMLNCHK-11102,0.178,FORK,0.0703,Null,Null,U
nepMLNCHKMLNCHK-11103,0.185,FORK,0.0801,Null,Null,U
nepMLNCHKMLNCHK-11104,0.195,FORK,0.0847,Null,Null,U
nepMLNCHKMLNCHK-11105,0.19,FORK,0.085,Null,Null,U
nepMLNCHKMLNCHK-11106,0.182,FORK,0.0755,Null,Null,U
nepMLNCHKMLNCHK-11107,0.182,FORK,0.0736,Null,Null,U
nepMLNCHKMLNCHK-11108,0.195,FORK,0.0882,Null,Null,U
nepMLNCHKMLNCHK-11109,0.193,FORK,0.0804,Null,Null,U
nepMLNCHKMLNCHK-11110,0.198,FORK,0.0882,Null,Null,U
nepMLNCHKMLNCHK-11111,0.178,FORK,0.0634,Null,Null,U
nepMLNCHKMLNCHK-11112,0.186,FORK,0.0788,Null,Null,U
nepMLNCHKMLNCHK-11113,0.189,FORK,0.0773,Null,Null,U
nepMLNCHKMLNCHK-11114,0.155,FORK,0.0422,Null,Null,U
nepMLNCHKMLNCHK-11115,0.188,FORK,0.0717,Null,Null,U
nepMLNCHKMLNCHK-11116,0.189,FORK,0.0789,Null,Null,U
nepMLNCHKMLNCHK-11117,0.187,FORK,0.0722,Null,Null,U
nepMLNCHKMLNCHK-11118,0.178,FORK,0.0654,Null,Null,U
nepMLNCHKMLNCHK-11119,0.17,FORK,0.0532,Null,Null,U
nepMLNCHKMLNCHK-11120,0.158,FORK,0.0395,Null,Null,U
nepMLNCHKMLNCHK-11121,0.18,FORK,0.0504,Null,Null,U
nepMLNCHKMLNCHK-11122,0.187,FORK,0.0707,Null,Null,U
nepMLNCHKMLNCHK-11123,0.181,FORK,0.0602,Null,Null,U
nepMLNCHKMLNCHK-11124,0.175,FORK,0.0537,Null,Null,U
nepMLNCHKMLNCHK-11125,0.197,FORK,0.0746,Null,Null,U
nepMLNCHKMLNCHK-11126,0.173,FORK,0.0478,Null,Null,U
nepMLNCHKMLNCHK-11127,0.203,FORK,0.0725,Null,Null,U
nepMLNCHKMLNCHK-11128,0.16,FORK,0.0422,Null,Null,U
nepMLNCHKMLNCHK-11129,0.178,FORK,0.0599,Null,Null,U
nepMLNCHKMLNCHK-11130,0.186,FORK,0.0561,Null,Null,U
nepMLNCHKMLNCHK-11131,0.168,FORK,0.0439,Null,Null,U
nepMLNCHKMLNCHK-11132,0.167,FORK,0.0491,Null,Null,U
nepMLNCHKMLNCHK-11133,0.165,FORK,0.0429,Null,Null,U
nepMLNCHKMLNCHK-11134,0.17,FORK,0.0533,Null,Null,U
nepMLNCHKMLNCHK-11135,0.158,FORK,0.0386,Null,Null,U
nepMLNCHKMLNCHK-11136,0.181,FORK,0.063,Null,Null,U
nepMLNCHKMLNCHK-11137,0.175,FORK,0.0561,Null,Null,U
nepMLNCHKMLNCHK-11138,0.175,FORK,0.0509,Null,Null,U
nepMLNCHKMLNCHK-11139,0.188,FORK,0.063,Null,Null,U
nepMLNCHKMLNCHK-11140,0.165,FORK,0.0518,Null,Null,U
nepMLNCHKMLNCHK-11141,0.177,FORK,0.0653,Null,Null,U
nepMLNCHKMLNCHK-11142,0.174,FORK,0.0503,Null,Null,U
nepMLNCHKMLNCHK-11143,0.165,FORK,0.0518,Null,Null,U
