recovery_id,recovery_project_reference,datacenter_reference,deployment_id,recovery_guid,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments
ASF-CB24-VR2W-120026-2012,ASF,OTN-Global,ASF-CB24-VR2W-120026-2012,OTN-GlobalASFASF-CB24-VR2W-120026-2012ASF-CB24-VR2W-120026-2012,47.96488,-65.34563,2012-06-17T23:10:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB25-VR2W-109524-2012,ASF,OTN-Global,ASF-CB25-VR2W-109524-2012,OTN-GlobalASFASF-CB25-VR2W-109524-2012ASF-CB25-VR2W-109524-2012,47.97136,-65.35157,2012-06-17T23:16:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB26-VR2W-113153-2012,ASF,OTN-Global,ASF-CB26-VR2W-113153-2012,OTN-GlobalASFASF-CB26-VR2W-113153-2012ASF-CB26-VR2W-113153-2012,47.97775,-65.35748,2012-06-17T23:21:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB27-VR2W-120030-2012,ASF,OTN-Global,ASF-CB27-VR2W-120030-2012,OTN-GlobalASFASF-CB27-VR2W-120030-2012ASF-CB27-VR2W-120030-2012,47.98415,-65.36345,2012-06-17T23:26:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB28-VR2W-120028-2012,ASF,OTN-Global,ASF-CB28-VR2W-120028-2012,OTN-GlobalASFASF-CB28-VR2W-120028-2012ASF-CB28-VR2W-120028-2012,47.99062,-65.36899,2012-06-17T23:30:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB2-VR2W-109396-2012,ASF,OTN-Global,ASF-CB2-VR2W-109396-2012,OTN-GlobalASFASF-CB2-VR2W-109396-2012ASF-CB2-VR2W-109396-2012,47.82361,-65.21595,2012-06-17T20:05:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB3-VR2W-109400-2012,ASF,OTN-Global,ASF-CB3-VR2W-109400-2012,OTN-GlobalASFASF-CB3-VR2W-109400-2012ASF-CB3-VR2W-109400-2012,47.82992,-65.22166,2012-06-17T20:09:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB4-VR2W-106195-2012,ASF,OTN-Global,ASF-CB4-VR2W-106195-2012,OTN-GlobalASFASF-CB4-VR2W-106195-2012ASF-CB4-VR2W-106195-2012,47.83629,-65.22753,2012-06-17T20:14:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB5-VR2W-105403-2012,ASF,OTN-Global,ASF-CB5-VR2W-105403-2012,OTN-GlobalASFASF-CB5-VR2W-105403-2012ASF-CB5-VR2W-105403-2012,47.84285,-65.2334,2012-06-17T20:19:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB6-VR2W-120014-2012,ASF,OTN-Global,ASF-CB6-VR2W-120014-2012,OTN-GlobalASFASF-CB6-VR2W-120014-2012ASF-CB6-VR2W-120014-2012,47.84935,-65.23943,2012-06-17T20:24:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB7-VR2W-120034-2012,ASF,OTN-Global,ASF-CB7-VR2W-120034-2012,OTN-GlobalASFASF-CB7-VR2W-120034-2012ASF-CB7-VR2W-120034-2012,47.8556,-65.24518,2012-06-17T20:49:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB8-VR2W-120033-2012,ASF,OTN-Global,ASF-CB8-VR2W-120033-2012,OTN-GlobalASFASF-CB8-VR2W-120033-2012ASF-CB8-VR2W-120033-2012,47.86211,-65.25107,2012-06-17T20:55:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB9-VR2W-120032-2012,ASF,OTN-Global,ASF-CB9-VR2W-120032-2012,OTN-GlobalASFASF-CB9-VR2W-120032-2012ASF-CB9-VR2W-120032-2012,47.86849,-65.25696,2012-06-17T21:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Dal 1-VR2W-113158-2012,ASF,OTN-Global,ASF-Dal 1-VR2W-113158-2012,OTN-GlobalASFASF-Dal 1-VR2W-113158-2012ASF-Dal 1-VR2W-113158-2012,48.06417,-66.34625,2012-06-29T15:25:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Dal 2-VR2W-113160-2012,ASF,OTN-Global,ASF-Dal 2-VR2W-113160-2012,OTN-GlobalASFASF-Dal 2-VR2W-113160-2012ASF-Dal 2-VR2W-113160-2012,48.06949,-66.33878,2012-06-29T15:10:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Dal 3-VR2W-113155-2012,ASF,OTN-Global,ASF-Dal 3-VR2W-113155-2012,OTN-GlobalASFASF-Dal 3-VR2W-113155-2012ASF-Dal 3-VR2W-113155-2012,48.07437,-66.33145,2012-06-29T15:16:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Rest 1-VR2W-119977-2012,ASF,OTN-Global,ASF-Rest 1-VR2W-119977-2012,OTN-GlobalASFASF-Rest 1-VR2W-119977-2012ASF-Rest 1-VR2W-119977-2012,48.00285,-66.69775,2012-06-05T17:20:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Rest 2-VR2W-111250-2012,ASF,OTN-Global,ASF-Rest 2-VR2W-111250-2012,OTN-GlobalASFASF-Rest 2-VR2W-111250-2012ASF-Rest 2-VR2W-111250-2012,48.00502,-66.69812,2012-06-05T17:25:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Rest 3-VR2W-113161-2012,ASF,OTN-Global,ASF-Rest 3-VR2W-113161-2012,OTN-GlobalASFASF-Rest 3-VR2W-113161-2012ASF-Rest 3-VR2W-113161-2012,48.00667,-66.69842,2012-06-05T17:30:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Rest Bridge 1-VR2-1164-2012,ASF,OTN-Global,ASF-Rest Bridge 1-VR2-1164-2012,OTN-GlobalASFASF-Rest Bridge 1-VR2-1164-2012ASF-Rest Bridge 1-VR2-1164-2012,48.01045,-66.67553,2012-06-05T17:37:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Rest Bridge 2-VR2-1564-2012,ASF,OTN-Global,ASF-Rest Bridge 2-VR2-1564-2012,OTN-GlobalASFASF-Rest Bridge 2-VR2-1564-2012ASF-Rest Bridge 2-VR2-1564-2012,48.01168,-66.67657,2012-06-05T17:46:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Rest Bridge 3-VR2-1159-2012,ASF,OTN-Global,ASF-Rest Bridge 3-VR2-1159-2012,OTN-GlobalASFASF-Rest Bridge 3-VR2-1159-2012ASF-Rest Bridge 3-VR2-1159-2012,48.01318,-66.67787,2012-06-05T17:50:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Barnaby Isand-VR2W-113157-2012,ASF,OTN-Global,ASF-Barnaby Isand-VR2W-113157-2012,OTN-GlobalASFASF-Barnaby Isand-VR2W-113157-2012ASF-Barnaby Isand-VR2W-113157-2012,46.91093,-65.62212,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Cassilis 2-VR2W-109398-2012,ASF,OTN-Global,ASF-Cassilis 2-VR2W-109398-2012,OTN-GlobalASFASF-Cassilis 2-VR2W-109398-2012ASF-Cassilis 2-VR2W-109398-2012,46.93493,-65.78328,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Eel Ground-VR2W-113171-2012,ASF,OTN-Global,ASF-Eel Ground-VR2W-113171-2012,OTN-GlobalASFASF-Eel Ground-VR2W-113171-2012ASF-Eel Ground-VR2W-113171-2012,46.9602,-65.62155,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Enclosure-VR2W-113170-2012,ASF,OTN-Global,ASF-Enclosure-VR2W-113170-2012,OTN-GlobalASFASF-Enclosure-VR2W-113170-2012ASF-Enclosure-VR2W-113170-2012,46.9595,-65.5846,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-French Fort cove-VR2W-105399-2012,ASF,OTN-Global,ASF-French Fort cove-VR2W-105399-2012,OTN-GlobalASFASF-French Fort cove-VR2W-105399-2012ASF-French Fort cove-VR2W-105399-2012,47.0149,-65.54333,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Hacket's Beach-VR2W-113167-2012,ASF,OTN-Global,ASF-Hacket's Beach-VR2W-113167-2012,OTN-GlobalASFASF-Hacket's Beach-VR2W-113167-2012ASF-Hacket's Beach-VR2W-113167-2012,46.95757,-65.67292,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Huckleberry Gully 1-VR2W-113164-2012,ASF,OTN-Global,ASF-Huckleberry Gully 1-VR2W-113164-2012,OTN-GlobalASFASF-Huckleberry Gully 1-VR2W-113164-2012ASF-Huckleberry Gully 1-VR2W-113164-2012,47.07718,-64.95342,2012-07-31T00:28:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Huckleberry Gully 2-VR2W-113165-2012,ASF,OTN-Global,ASF-Huckleberry Gully 2-VR2W-113165-2012,OTN-GlobalASFASF-Huckleberry Gully 2-VR2W-113165-2012ASF-Huckleberry Gully 2-VR2W-113165-2012,47.07767,-64.95112,2012-07-31T00:31:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Loggieville-VR2W-104379-2012,ASF,OTN-Global,ASF-Loggieville-VR2W-104379-2012,OTN-GlobalASFASF-Loggieville-VR2W-104379-2012ASF-Loggieville-VR2W-104379-2012,47.07758,-65.39268,2012-10-04T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Millerton-VR2W-109522-2012,ASF,OTN-Global,ASF-Millerton-VR2W-109522-2012,OTN-GlobalASFASF-Millerton-VR2W-109522-2012ASF-Millerton-VR2W-109522-2012,46.88152,-65.6588,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Millstream-VR2W-113169-2012,ASF,OTN-Global,ASF-Millstream-VR2W-113169-2012,OTN-GlobalASFASF-Millstream-VR2W-113169-2012ASF-Millstream-VR2W-113169-2012,46.96483,-65.70958,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Neguac 2-VR2W-104568-2012,ASF,OTN-Global,ASF-Neguac 2-VR2W-104568-2012,OTN-GlobalASFASF-Neguac 2-VR2W-104568-2012ASF-Neguac 2-VR2W-104568-2012,47.20625,-65.03813,2012-07-30T21:52:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Neguac 3-VR2W-103139-2012,ASF,OTN-Global,ASF-Neguac 3-VR2W-103139-2012,OTN-GlobalASFASF-Neguac 3-VR2W-103139-2012ASF-Neguac 3-VR2W-103139-2012,47.20588,-65.04627,2012-07-30T21:58:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Nelson-VR2W-113166-2012,ASF,OTN-Global,ASF-Nelson-VR2W-113166-2012,OTN-GlobalASFASF-Nelson-VR2W-113166-2012ASF-Nelson-VR2W-113166-2012,46.98775,-65.55915,2012-09-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-N. Portage 1-VR2W-106313-2012,ASF,OTN-Global,ASF-N. Portage 1-VR2W-106313-2012,OTN-GlobalASFASF-N. Portage 1-VR2W-106313-2012ASF-N. Portage 1-VR2W-106313-2012,47.14748,-65.05572,2012-07-30T22:35:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-N. Portage 2-VR2W-109397-2012,ASF,OTN-Global,ASF-N. Portage 2-VR2W-109397-2012,OTN-GlobalASFASF-N. Portage 2-VR2W-109397-2012ASF-N. Portage 2-VR2W-109397-2012,47.14785,-65.04855,2012-07-30T22:42:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-N. Portage 3-VR2W-109394-2012,ASF,OTN-Global,ASF-N. Portage 3-VR2W-109394-2012,OTN-GlobalASFASF-N. Portage 3-VR2W-109394-2012ASF-N. Portage 3-VR2W-109394-2012,47.148,-65.0415,2012-07-30T22:49:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-S. Portage 11-VR2W-120027-2012,ASF,OTN-Global,ASF-S. Portage 11-VR2W-120027-2012,OTN-GlobalASFASF-S. Portage 11-VR2W-120027-2012ASF-S. Portage 11-VR2W-120027-2012,47.13637,-65.05188,2012-07-30T23:10:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-S. Portage 1-VR2W-105402-2012,ASF,OTN-Global,ASF-S. Portage 1-VR2W-105402-2012,OTN-GlobalASFASF-S. Portage 1-VR2W-105402-2012ASF-S. Portage 1-VR2W-105402-2012,47.14143,-65.05323,2012-07-30T23:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-S. Portage 2-VR2W-100701-2012,ASF,OTN-Global,ASF-S. Portage 2-VR2W-100701-2012,OTN-GlobalASFASF-S. Portage 2-VR2W-100701-2012ASF-S. Portage 2-VR2W-100701-2012,47.14215,-65.04465,2012-07-30T22:55:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Upper Beaubear Island SW-VR2-1565-2007,ASF,OTN-Global,ASF-Upper Beaubear Island SW-VR2-1565-2007,OTN-GlobalASFASF-Upper Beaubear Island SW-VR2-1565-2007ASF-Upper Beaubear Island SW-VR2-1565-2007,46.96065,-65.58388,2007-07-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Upper portage-VR2-1921-2009,ASF,OTN-Global,ASF-Upper portage-VR2-1921-2009,OTN-GlobalASFASF-Upper portage-VR2-1921-2009ASF-Upper portage-VR2-1921-2009,50.3535,-64.2305,2009-07-07T22:34:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Upper portage-VR2-3350-2010,ASF,OTN-Global,ASF-Upper portage-VR2-3350-2010,OTN-GlobalASFASF-Upper portage-VR2-3350-2010ASF-Upper portage-VR2-3350-2010,50.3535,-64.2305,2010-07-26T18:43:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Upsalquitch-VR2-2605-2006,ASF,OTN-Global,ASF-Upsalquitch-VR2-2605-2006,OTN-GlobalASFASF-Upsalquitch-VR2-2605-2006ASF-Upsalquitch-VR2-2605-2006,47.84865,-66.91097,2006-10-06T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Upsalquitch-VR2-3343-2005,ASF,OTN-Global,ASF-Upsalquitch-VR2-3343-2005,OTN-GlobalASFASF-Upsalquitch-VR2-3343-2005ASF-Upsalquitch-VR2-3343-2005,47.84865,-66.91097,2005-10-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-West Line A-VR2-3356-2009,ASF,OTN-Global,ASF-West Line A-VR2-3356-2009,OTN-GlobalASFASF-West Line A-VR2-3356-2009ASF-West Line A-VR2-3356-2009,50.30856,-64.44672,2009-08-03T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-West Line B-VR2-1011-2009,ASF,OTN-Global,ASF-West Line B-VR2-1011-2009,OTN-GlobalASFASF-West Line B-VR2-1011-2009ASF-West Line B-VR2-1011-2009,50.30028,-64.44194,2009-08-04T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-West Line C-VR2-3353-2009,ASF,OTN-Global,ASF-West Line C-VR2-3353-2009,OTN-GlobalASFASF-West Line C-VR2-3353-2009ASF-West Line C-VR2-3353-2009,50.29167,-64.43778,2009-08-05T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-West Line D-VR2-2272-2009,ASF,OTN-Global,ASF-West Line D-VR2-2272-2009,OTN-GlobalASFASF-West Line D-VR2-2272-2009ASF-West Line D-VR2-2272-2009,50.28333,-64.43556,2009-08-06T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-WYERS POOL-Kedgewick-VR2-2603-2006,ASF,OTN-Global,ASF-WYERS POOL-Kedgewick-VR2-2603-2006,OTN-GlobalASFASF-WYERS POOL-Kedgewick-VR2-2603-2006ASF-WYERS POOL-Kedgewick-VR2-2603-2006,47.81337,-67.73847,2006-10-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-WYERS POOL-Kedgewick-VR2-3342-2005,ASF,OTN-Global,ASF-WYERS POOL-Kedgewick-VR2-3342-2005,OTN-GlobalASFASF-WYERS POOL-Kedgewick-VR2-3342-2005ASF-WYERS POOL-Kedgewick-VR2-3342-2005,47.81336,-67.73846,2005-10-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-2 km Upriver of the Oxbow-VR2-1135-2007,ASF,OTN-Global,ASF-2 km Upriver of the Oxbow-VR2-1135-2007,OTN-GlobalASFASF-2 km Upriver of the Oxbow-VR2-1135-2007ASF-2 km Upriver of the Oxbow-VR2-1135-2007,46.95367,-65.8715,2007-06-26T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Above Falls-VR2-3335-2008,ASF,OTN-Global,ASF-Above Falls-VR2-3335-2008,OTN-GlobalASFASF-Above Falls-VR2-3335-2008ASF-Above Falls-VR2-3335-2008,50.53819,-64.08922,2008-08-06T17:50:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Above Falls-VR2-3335-2009,ASF,OTN-Global,ASF-Above Falls-VR2-3335-2009,OTN-GlobalASFASF-Above Falls-VR2-3335-2009ASF-Above Falls-VR2-3335-2009,50.53819,-64.08922,2009-08-07T17:50:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Above Falls-VR2-3342-2010,ASF,OTN-Global,ASF-Above Falls-VR2-3342-2010,OTN-GlobalASFASF-Above Falls-VR2-3342-2010ASF-Above Falls-VR2-3342-2010,50.53819,-64.08922,2010-08-13T18:48:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Above Falls-VR2-3349-2009,ASF,OTN-Global,ASF-Above Falls-VR2-3349-2009,OTN-GlobalASFASF-Above Falls-VR2-3349-2009ASF-Above Falls-VR2-3349-2009,50.53819,-64.08922,2010-06-19T16:30:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Above Falls-VR2-3357-2007,ASF,OTN-Global,ASF-Above Falls-VR2-3357-2007,OTN-GlobalASFASF-Above Falls-VR2-3357-2007ASF-Above Falls-VR2-3357-2007,50.53819,-64.08922,2007-07-30T17:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Above Falls-VR2-5032-2010,ASF,OTN-Global,ASF-Above Falls-VR2-5032-2010,OTN-GlobalASFASF-Above Falls-VR2-5032-2010ASF-Above Falls-VR2-5032-2010,50.53819,-64.08922,2011-08-14T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Anticosti Island 1-VR2-2587-2010,ASF,OTN-Global,ASF-Anticosti Island 1-VR2-2587-2010,OTN-GlobalASFASF-Anticosti Island 1-VR2-2587-2010ASF-Anticosti Island 1-VR2-2587-2010,49.89227,-64.5363,2010-08-04T19:47:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Anticosti Island 2-VR2-2581-2010,ASF,OTN-Global,ASF-Anticosti Island 2-VR2-2581-2010,OTN-GlobalASFASF-Anticosti Island 2-VR2-2581-2010ASF-Anticosti Island 2-VR2-2581-2010,49.89673,-64.54998,2010-08-31T03:34:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Anticosti Island 3-VR2-3335-2010,ASF,OTN-Global,ASF-Anticosti Island 3-VR2-3335-2010,OTN-GlobalASFASF-Anticosti Island 3-VR2-3335-2010ASF-Anticosti Island 3-VR2-3335-2010,49.90093,-64.5633,2010-08-13T18:48:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Anticosti Island 4-VR2-3346-2010,ASF,OTN-Global,ASF-Anticosti Island 4-VR2-3346-2010,OTN-GlobalASFASF-Anticosti Island 4-VR2-3346-2010ASF-Anticosti Island 4-VR2-3346-2010,49.90455,-64.57548,2010-08-04T20:14:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Anticosti Island 5-VR2W-109522-2010,ASF,OTN-Global,ASF-Anticosti Island 5-VR2W-109522-2010,OTN-GlobalASFASF-Anticosti Island 5-VR2W-109522-2010ASF-Anticosti Island 5-VR2W-109522-2010,49.90867,-64.58682,2010-08-04T20:27:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-CB4-VR2-4293-2009,ASF,OTN-Global,ASF-CB4-VR2-4293-2009,OTN-GlobalASFASF-CB4-VR2-4293-2009ASF-CB4-VR2-4293-2009,47.83153,-65.22368,2009-07-15T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Barnaby Isand-VR2-1127-2009,ASF,OTN-Global,ASF-Barnaby Isand-VR2-1127-2009,OTN-GlobalASFASF-Barnaby Isand-VR2-1127-2009ASF-Barnaby Isand-VR2-1127-2009,46.91143,-65.62213,2009-12-01T04:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Barnaby Isand-VR2-2605-2005,ASF,OTN-Global,ASF-Barnaby Isand-VR2-2605-2005,OTN-GlobalASFASF-Barnaby Isand-VR2-2605-2005ASF-Barnaby Isand-VR2-2605-2005,46.91154,-65.62074,2005-07-19T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-BARTIBOG UPSTREAM 1-VR2-2267-2009,ASF,OTN-Global,ASF-BARTIBOG UPSTREAM 1-VR2-2267-2009,OTN-GlobalASFASF-BARTIBOG UPSTREAM 1-VR2-2267-2009ASF-BARTIBOG UPSTREAM 1-VR2-2267-2009,47.07802,-65.36585,2009-12-09T04:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-BARTIBOG UPSTREAM 2-VR2-1152-2009,ASF,OTN-Global,ASF-BARTIBOG UPSTREAM 2-VR2-1152-2009,OTN-GlobalASFASF-BARTIBOG UPSTREAM 2-VR2-1152-2009ASF-BARTIBOG UPSTREAM 2-VR2-1152-2009,47.08213,-65.36617,2009-12-01T04:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-BB low-VR2-2599-2005,ASF,OTN-Global,ASF-BB low-VR2-2599-2005,OTN-GlobalASFASF-BB low-VR2-2599-2005ASF-BB low-VR2-2599-2005,46.98929,-65.55853,2005-07-18T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Belledune Coastline 1-VR2-2589-2005,ASF,OTN-Global,ASF-Belledune Coastline 1-VR2-2589-2005,OTN-GlobalASFASF-Belledune Coastline 1-VR2-2589-2005ASF-Belledune Coastline 1-VR2-2589-2005,47.92293,-65.89374,2005-07-08T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Belledune Coastline 2-VR2-2593-2005,ASF,OTN-Global,ASF-Belledune Coastline 2-VR2-2593-2005,OTN-GlobalASFASF-Belledune Coastline 2-VR2-2593-2005ASF-Belledune Coastline 2-VR2-2593-2005,47.93039,-65.88554,2005-07-08T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Belledune Coastline 3-VR2-2600-2005,ASF,OTN-Global,ASF-Belledune Coastline 3-VR2-2600-2005,OTN-GlobalASFASF-Belledune Coastline 3-VR2-2600-2005ASF-Belledune Coastline 3-VR2-2600-2005,47.93815,-65.87947,2005-07-08T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-1143-2007,ASF,OTN-Global,ASF-Below Falls-VR2-1143-2007,OTN-GlobalASFASF-Below Falls-VR2-1143-2007ASF-Below Falls-VR2-1143-2007,50.53678,-64.10458,2008-05-29T17:40:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-1143-2008,ASF,OTN-Global,ASF-Below Falls-VR2-1143-2008,OTN-GlobalASFASF-Below Falls-VR2-1143-2008ASF-Below Falls-VR2-1143-2008,50.53673,-64.10447,2009-08-07T22:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-2587-2007,ASF,OTN-Global,ASF-Below Falls-VR2-2587-2007,OTN-GlobalASFASF-Below Falls-VR2-2587-2007ASF-Below Falls-VR2-2587-2007,50.53673,-64.10447,2008-05-29T17:40:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-3342-2008,ASF,OTN-Global,ASF-Below Falls-VR2-3342-2008,OTN-GlobalASFASF-Below Falls-VR2-3342-2008ASF-Below Falls-VR2-3342-2008,50.53673,-64.10447,2008-08-06T20:15:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-3342-2009,ASF,OTN-Global,ASF-Below Falls-VR2-3342-2009,OTN-GlobalASFASF-Below Falls-VR2-3342-2009ASF-Below Falls-VR2-3342-2009,50.53673,-64.10447,2009-08-07T20:06:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-3353-2007,ASF,OTN-Global,ASF-Below Falls-VR2-3353-2007,OTN-GlobalASFASF-Below Falls-VR2-3353-2007ASF-Below Falls-VR2-3353-2007,50.53673,-64.10447,2007-07-30T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-3353-2009,ASF,OTN-Global,ASF-Below Falls-VR2-3353-2009,OTN-GlobalASFASF-Below Falls-VR2-3353-2009ASF-Below Falls-VR2-3353-2009,50.53673,-64.10447,2010-05-02T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Below Falls-VR2-5033-2010,ASF,OTN-Global,ASF-Below Falls-VR2-5033-2010,OTN-GlobalASFASF-Below Falls-VR2-5033-2010ASF-Below Falls-VR2-5033-2010,50.53673,-64.10447,2010-08-13T18:50:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Boies1-VR2-2606-2005,ASF,OTN-Global,ASF-Boies1-VR2-2606-2005,OTN-GlobalASFASF-Boies1-VR2-2606-2005ASF-Boies1-VR2-2606-2005,46.47517,-66.40005,2005-06-30T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Boies2-VR2-2607-2005,ASF,OTN-Global,ASF-Boies2-VR2-2607-2005,OTN-GlobalASFASF-Boies2-VR2-2607-2005ASF-Boies2-VR2-2607-2005,46.47575,-66.40132,2005-06-30T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Boiestown-Tuckaway Lodge-VR2-1013-2006,ASF,OTN-Global,ASF-Boiestown-Tuckaway Lodge-VR2-1013-2006,OTN-GlobalASFASF-Boiestown-Tuckaway Lodge-VR2-1013-2006ASF-Boiestown-Tuckaway Lodge-VR2-1013-2006,46.47652,-66.4007,2006-08-15T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Boiestown-Tuckaway Lodge-VR2-1097-2007,ASF,OTN-Global,ASF-Boiestown-Tuckaway Lodge-VR2-1097-2007,OTN-GlobalASFASF-Boiestown-Tuckaway Lodge-VR2-1097-2007ASF-Boiestown-Tuckaway Lodge-VR2-1097-2007,46.47652,-66.4007,2007-12-01T04:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Boston Brook-VR2-2609-2006,ASF,OTN-Global,ASF-Boston Brook-VR2-2609-2006,OTN-GlobalASFASF-Boston Brook-VR2-2609-2006ASF-Boston Brook-VR2-2609-2006,47.52763,-67.62078,2006-10-04T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Boston Brook-VR2-3347-2005,ASF,OTN-Global,ASF-Boston Brook-VR2-3347-2005,OTN-GlobalASFASF-Boston Brook-VR2-3347-2005ASF-Boston Brook-VR2-3347-2005,47.52763,-67.62078,2005-10-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Bridge 1-VR2-3352-2007,ASF,OTN-Global,ASF-Bridge 1-VR2-3352-2007,OTN-GlobalASFASF-Bridge 1-VR2-3352-2007ASF-Bridge 1-VR2-3352-2007,50.29992,-64.31317,2007-07-29T17:19:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Bridge 1-VR2-3352-2008,ASF,OTN-Global,ASF-Bridge 1-VR2-3352-2008,OTN-GlobalASFASF-Bridge 1-VR2-3352-2008ASF-Bridge 1-VR2-3352-2008,50.29992,-64.31317,2008-08-06T02:45:00Z,RECOVERD,N,NULL,NULL,NULL
